,stt_time,stt_word
85,28:31,"느낌 너무 좋고 남편은 너무 따뜻하대요 정나 님 감사합니다. 
그니까 오늘 구매하신 분들이 많이 댓글을 많이 남겨주고 계시기 때문에 네 디자인 하나씩 더 보여드릴게요 요게 이제 브라우니 베어로 차람 리을 보내드렸습니다. 
그래서 나는 그래도 곰 포기 못해 그럼 차라 리을 요걸로 가세요. 
그다음에 후기 보고 반하고 실물 보고 반하는 블루밍 블루밍 진짜 이쁘다"
86,28:59,"우리 우리도 이거를 이쁘다 이쁘다 하면서도 우리가 이미지 제작하고 영상 제작하면서 이거 진짜 너무 이쁘다 막 이러거든요. 
이거 이거 깔고 사진 찍으면 너무 사진 잘 봤더라고요"
87,29:12,네
88,29:14,"순수 블랙 키스도 보여주세요. 맞아요. 
순수 블랙 킷을 한번 보여드릴게요 네 그래서 블루링 차러 니블까지 보여드렸고 네 하나씩만 빨리 보여드리고 순수 바운 니퍼 블링 키즈 제가 까먹었네요. 
그래서 리틀 퍼피 리틀 퍼피까지 차로 이블 요런 느낌입니다. 
은은하고 아기자기 한 거 좋아하시는 분들은 요거 좋아하실 거예요. 
차라리 네 이틀 퍼피는 요런 느낌이에요. 
다음은"
89,29:44,"레비 레비 이거를 깔아놓는 순간 방이 진짜 그냥 확 살려 칙칙함이 하나 없어. 
침대로 들어가고 싶어 책착함이 하나 없고 너무 예쁘죠 그래서 이렇게 봐주시면 될 것 같아요. 
디자인 하나씩 왜냐면 디자인을 여러분들이 제일 고민을 많이 하시기 때문에"
90,30:07,이런 느낌이 스카이다. 스카이 왜 이렇게 까는 것만 다 이쁘냐
91,30:12,스카이다. 네
92,30:16,"스카이더 네 실제로 더 화사해요. 맞아요. 
더 화사하고 진짜 예뻐요 그냥 계속 만지고 싶고 너무 좋아요. 
네 진짜 색감 최고 감사합니다. 까라조 특감은 다음 주 화요일이에요. 
그래서 오늘 요 더퍼조 특감은 오늘부터 3일간"
93,30:36,"금토일 그다음에 깔아줘 특단은 다음 주 화요일부터 화수목 요렇게 봐주시면 될 것 같아요. 
근데 깔아줘 특가 할 때는 요런 다운 니퍼 블랭킷이나 차름 리블이 특가가 없어요. 
그래서 블랙킷이나 차름 이불 구매하실 분들은 오늘 하는 게 특가고요. 
만약에 나는 깔아줘도 필요해 하시면 다음 주 화요일날 들어오셔서 구매를 하시면 될 것 같아요. 
다우니퍼 블랭킷 순수 디자인으로도 하나씩 보여드릴게요. 
왜냐면 이제 다우니퍼 블랭킷을"
94,31:04,"저희가 원래는 모달 버전만 있었는데 순수 제품들이 신상으로 나왔어요. 
순수는 순면 100으로 해가지고 저희가 요 앞에 있는 순면은 순면 백에다가 고온으로 한번 싹 삶아낸 그런 순면이에요. 
그래서 불순물 같은 거 한번 싹 제거를 하고 그다음에 왜 우리 면으로 된 버즈 블랭킷 같은 거 조금 뭐지 이런 고온 살균 가공이 안 들어간 제품을 사면"
95,31:34,"아기 엄마들 다 알 텐데 신생아 때 거즈 블랭키 요런 거 딱 사면은 사가지고 이렇게 하면은 먼지가 그냥 이렇게 나오는 거 있어요. 
저희가 저희 순수 라인은 한번 고온에서 푹 삶아가지고 불순물이나 먼지 같은 거 한번 싹 제거를 해요. 
왜냐면 순면은 소재의 특성상 먼지가 있을 수밖에 없어요. 
없을 수는 없어 모달처럼 없을 수는 없어 근데 그래도 나는 숙면이 너무 좋아 포기 못해 하시는 분들을 위해서 우리가 고온에서 한번 삶아가지고 정말 소재 좋게 만들었다. 
그래서"
96,32:08,"순수의 다운 니퍼 블랭킷은 요런 느낌입니다. 
근데 이것도 너무 이쁘지 않아 네. 너무 예뻐 핫했고 너무 이뻐 이게 왜냐면 순수 거즈면의 내추럴한 느낌에 우리 또 시그니처 하트콤을 딱딱딱 박아놔가지고 너무 이뻐 인조이 님"
97,32:29,"구매 인증 감사합니다. 현재 주문율 1등은 다우니퍼 블랭킷이 모달이 그래도 인기가 제일 1등이라고 합니다. 
오잉 진짜 예쁘죠 그래서 이렇게 다운 니퍼 블랭키 순수 라인은 앞면은 거즈 면에 자수 들어가고 뒷면은 다운 니퍼로 이것도 디자인별로 하나씩 보여드릴게요 딸 만들 딸 만들 준비하세요. 
심장 심장 부여 잡아요. 심장 부여 잡아 심장 아파 토끼 너무 예뻐요 토끼"
98,32:57,"토끼 네 그래서 토끼는 이게 핑크 버니죠. 
우리가 핑크 버위로 해가지고 우리가 하트 검 또 못 참지 맞아 정나님 잘 아시네 그래서 이렇게 예쁘게 핑크 버니 느낌입니다."
99,33:15,네 그다음에
100,33:18,"먹고 싶어 차렵도 건조기 가능한지 알려주세요. 
일단 여러분 제가 말씀드리는데 폴리에스터는 괜찮은데 자연 섬유들은 다 건조기를 쓰면 줄어요. 
네 그래서 그거를 감안하고 쓰셔야 돼요 건조기를 추천을 못 드리는 이유가 자연 섬유 모달 숙면 이런 거는 인견 이런 거는 어쩔 수 없이 줄고 어쩔 수 없이 손상이 있어요. 
자연 가공 섬유는 그래서 자연 건조를 추천을 드려요. 
건조기를 쓰시는 거는 선택적인 부분인 것 같아요."
101,33:50,"요거는 올해 신상으로 나와서 지금 하트 껌을 위협하고 있는 뭐였죠. 
모닝 브래드 모닝 브레드 감사해요. 이뻐요 이뻐요 모닝 브레드 나는 내 최애는 이거잖아 프레즐 프레즐 이 자수가 실물로 보면 진짜 너무 톡톡하게 너무 예뻐요"
102,34:14,예쁘죠
103,34:15,"이 프레즐 이 자서 어떻게 할 거야 하나 떼 먹고 싶죠 네 그래서 이런 느낌이 나는 거 그다음에 베이지 이건 데이지도 가까이서 한번 보여줄까봐요 이건 저의 최 카카 언니의 체 보이시나요. 
그건 너무 예쁘죠 데이지는 이거는 약간 자주가 있는 듯 없는 듯 굉장히 은은한 거 좋아하시는 분들은 그리고 진짜 실물 보면 진짜 너무 예쁜데 그냥"
104,34:41,하얗지 않고 약간 광택 있게
105,34:44,"고급스러운 맞아요. 우리 자수실이 진짜 광택 있는 실로 해가지고 실제 만져보면 진짜 받아보시면 자수 퀄러티는 정말 자신 있습니다. 
촌스럽지 않아요. 네 촌스럽지 않고 완전 예뻐요 완전 최고예요. 
많이 감사합니다. 누가 아까 미틀 퍼피 한 번만 더 보여달라 그래가지고 한 번 더 보여드릴게요. 
미틀 퍼피 한 번 더 보여드리고 준비하는 동안"
106,35:08,"비비 언니 자수랑 목살이랑 네 왜 이게 더 비싸냐고 왜 더 비싸냐고요 자수 값이에요. 
이게 왜냐면 모달은 그냥 저희가 나염이라 그래서 인세만 하면 되는데 자수가 생각보다 인과 인가공 그 비용이 너무 비싸요 그래서 소재는 모달이나 수면이나 소재 값은 비슷해요."
107,35:29,"근데 자수 값이 추가가 된다는 거 그래서 자수 가까이서 보니까 너무 좋아요. 
그래서 요 한 땀 한 땀 자수를 놓기 위해서 요 실이랑 기계에서 한번 자수 작업을 해야 되기 때문에 요 자수 들어가는 비용이 조금 추가가 된다고 보시면 돼요. 
근데 아무래도 나염이 주는 그냥 인쇄해놓은 느낌이랑 요런 자수 느낌이랑은 조금 퀄리티가 다르게 느껴지고 왜 우리 요즘"
108,35:55,"맨투맨 같은 거 구매해도 저도 저번에 봤는데 저 모 브랜드에서 제가 맨투맨 하나 사려고 봤더니 그냥 여기에 인수된 거랑 자수 된 거랑 자수 된 게 더 비싸요 그건 어쩔 수가 없어요. 
근데 요즘 자수로 된 게 대세더라고요 그래서 그거를 좀 참고를 해주시면 좋을 것 같아요. 
토끼 대박 감사합니다. 이님 네 자수랑 모달 차이 궁금했는데 감사합니다. 
네 소재도 차이예요. 순수는 순면이고요."
109,36:22,"모달은 모달 70의 순면이에요. 조금 뭐가 더 부드러워요. 
모달이 더 부드러워요. 먹어도 예뻐요 그거는 여러분의 마음이에요. 
근데 자수 느낌 포기 못해 그럼 순수 가세요. 
순수 가세요. 나는 먼지나 정전기 질색해 나는 조금 부드러운 게 짱이야 모달 가세요. 
모델 가시면 됩니다. 자수 때문에 고민 중이에요. 
감사합니다. 오늘 1만 명 찍으려나 봐 오늘 아주 그냥 입장 인원이 장난 아닙니다. 
들어오세요. 여러분 중국 님도 장난 아니고"
110,36:49,"그리고 지금 삐용 삐용 선착순이 곧 끝난다는 속보가 올라오면서 조금 서둘러 주세요. 
커피 쿠폰을 싸드리도록 하겠습니다. 커피 쿠폰은 제가 랜덤으로 한 분 캡처를 해서 드릴 건데 세봉 씨 털 빠짐 없나요. 
영상 한번 다시 띄워드려야 되겠네 우리 세봉 씨를 위해서 영상 한번 다시 뜯어줘요. 
검은색 옷으로 이렇게 비벼도 털 하나 빠지지 않고 우리가 일부러 손톱으로 뜯어보는 거를 좀 보여주세요. 
세봉 씨"
111,37:18,"네. 털 느낌 한번 보여드리면서 우리는 커피 쿠폰 다우니퍼 블랙킷은 저희가 유아용으로 만든 제품이다. 
보니까 털 원단 중에서도 밍크 털 줌에서도 털 빠짐이 없도록 저희가 최소화시킨 원단이에요. 
그래서 이렇게 털이 막 날리거나 검은색 옷 입고 딱 하면은 그냥 막 날리거나 그런 느낌 없을 거고요."
112,37:41,"손으로 일부러 뜯어봐도 뜯지는 마시고요. 
뜯어봐도 거의 빠짐 없이 사용하실 수 있다는 거 참고해 주시면 좋을 것 같고요. 
커피 쿠폰 한번 쏴드리도록 하겠습니다. 
휴대용으로 사야겠어요. 접종하러 갈 일이 많아서 맞아요. 
접종하러 갈 때 진짜 애기 띠 하거나 유모차 할 때 덮어주면 딱이에요. 
미디움이 우리 커피 쿠폰을 한 분을"
113,38:05,"제가 랜덤으로 캡처를 한번 딱 해가지고 구매를 안 하셔도 드릴 거예요. 
구매를 안 하셔도 드릴 테니까 한 분 소통 선물로 저희가 드리도록 하겠습니다. 
얘는 좀 예쁘게 재워놓고 네 네 그러면 한 분을 딱 하고 써드릴 테니까"
114,38:23,"비비 언니 마이크 없어서 못 했다. 나 지금 엄청 크게 말하고 있는데 알아줘서 고마워요. 
울 둥이는 왜건 탈 때 필요해요 맞아요. 
외건 탈 때 진짜 필요해요. 네. 그래서 아기 지우고 오느라 지금 왔는데 퀸 사이즈도 오늘 라바 하는 건가요 네 지금부터 커피 쿠폰 쳐요 쳐요 커피 커피 아무 말이나 아무 말 대잔치로 남겨주세요. 
아무 말 대잔치로 비디 언니 예뻐요 이런 거 제일 좋아요."
115,38:49,"남겨주시면 제가 한 분 추첨을 캡처해가지고 한 분께 커피 쿠폰 드리도록 하겠습니다. 
싱크한 코 님 쳐요. 맞아요. 레몬 님 쳐요. 
맞아요. 이렇게 하시면 됩니다. 제가 지금 밑에서 첫 번째 분한테 딱 드릴게요 하나 둘 아무 발트 잡시다 둘 반 갑니다. 
쏘세요. 셋"
116,39:15,네. 캡처했고요. 네 레몬님
117,39:23,잠깐만요
118,39:25,"여기요 레몬 님 요 레몬 님 한글로 레몬인가요 아니에요. 
영어로 레몬입니다. 레몬 레몬 맞아요. 
순간 스플링 클린가 레몬 레몬 님 감사합니다. 
축하합니다. 오늘 1만 명 거거 가자 네"
119,39:50,네 아니 근데 순수 다운 니퍼 블랭키 주문이 왜 이렇게 많은 거야 순수 다운 니퍼 상원품 끝나간대요 예 자주 보여드려서 그런가 가까이 그러니까 자수 보고 지금 자수 보고 갑자기 뿅뿅 가셔가지고 모달 다우니퍼 블랭킷은 아직 좀 남아 있는데 순수 다운 니퍼 블랭킷을 산 거의 끝나간다고 네 좀 봐주시면 좋을 것 같고 커피 쿠폰은 좀 이따가 또 싸드리도록 할게요.
120,40:15,"네 이제 다우니퍼 블랭킷이랑 차랍 립을 보여드렸다면 좀 얇은 버전들을 보여드릴까 봐요. 
이제는 극세사 블랭킷 네 이제 아까 다운 니퍼 블랭킷은 여러분들 요거 좀 줌 해가지고 보여주세요. 
요런 정도의 여기 맞아요. 여기 네 이런 정도의 두께감이라고 했다면"
121,40:34,"이제 나는 이렇게 무게감이 있는 따뜻한 환겨울용 이불보다 조금 더 얇게 간절기에 쓸 만한 그냥 가벼운 블랭킷 원해라고 하시는 분들은 요 극세사 블랭킷이 있습니다. 
그래서 이거는 앞면은 모달 뒷면은 극세사로 해가지고 얇은 블랭킷이지만 한 면이 모달로 되어 있기 때문에 충분히 따뜻합니다. 
네 그래서 나는 한겨울용으로 진짜 포근하고 따뜻하고 두께감 있는 거 원해 그럼 다오 니퍼 가시면 되고"
122,41:02,"나는 얇지만 따뜻한 거 그냥 얇지만 착 감기는 거 원해 그러면 극세사 플링켓은 사실 그냥 기본 템이죠. 
어린이집 이블로도 정말 많이 쓰시고 그냥 기본 템이기 때문에 근데 굉장히 얇다고 봐주시면 돼요 그래서 장점은 접었을 때 이거 라지거든요. 
나이를 접어도 우리가 접었을 때 고피감초 보여줄 거요. 
저도 접어볼게요"
123,41:32,"요게 지금 극세사 블랭킷을 라지로 접어놓은 느낌이고요. 
그다음에 요거는 이렇게 요렇게 해서 보여주세요. 
다우니퍼 블랭킷을 라지로 접어본 느낌인데 부피감이 많이 다르죠 예 많이 다르죠 그래서 나는 진짜 제대로 된 폭탁폭탁한 이불 원해 그러면 다운이 하시면 되고"
124,41:52,"나는 좀 얇지만 휴대도 되고 이렇게 좀 가볍지만 따뜻한 거 오해 하시면 요 극에서 가시면 됩니다. 
네 그래서 이렇게 주성 님 오늘 베개는 없네요. 
오늘 덮어줘 특가여가지고 덮어줘 상품들만 준비를 해놨는데 네이버 스토어에 베개 이제 베개 같은 경우에는 거의 다 배송비가 붙으니까 오늘 덮어줘 할 때 같이 하시면 어쨌든 배송비를 좀 세이블 하실 수 있다는 거 파이 님 저요 저요 왜요 왜"
125,42:21,"네 그래서 다 이렇게 극세사 블랭킷이고 극세사 블랭킷도 충분히 따뜻한 거는 얇지만 털 느낌이 안에 다우니가 극세사가 이렇게 한 겹이 있기 때문에 왜 우리 극세사 겨울에 극세사 패드 같은 거 깔아주면 어쨌든 좀 따뜻하잖아요. 
그래서 요 트 느낌이 주는 특유의 따뜻함이 있어요. 
얇지만 따뜻합니다. 그래서 요런 느낌으로 봐주시면 될 것 같고 네"
126,42:48,"하트콤이랑 플로피 베어 플로피 베어는 뭐지 브라우니 베어 브라우니 베어 열일중 님 플로피 베어라는 디자인 없고 아마 브라우니 베어를 말씀하시는 것 같아요. 
네 엄청 부드러워 보이죠. 그래서 극세사 플렌핏은 정말"
127,43:06,정말 그냥 어린이집 낮잠 미블로도 좋고 얇고 부드러운데 그냥 휴대용으로도 좋고 저는 사실 그냥 다 극세사 블랭킷은 차에 하나는 상시 흡인 맞아 왜냐하면 아기랑 어디 갔다가 이거는 좀 이불로 집에 항상 놔두는 거고 집에 차에다 그냥 항상 트렁크에다가 파우치에다가 항상 구비
128,43:29,"맞아요. 또 에어컨 틀어놓으니까 그냥 여름에도 좋고 에어컨 틀어서 너무 추우면 덮어주고 겨울에도 추우면 덮어주고 그래서 극세사 블링크에서 활용도가 너무 좋다. 
비비엔다 파워 좋네요. 감사합니다. 오늘 천분 찍을 것 같아요. 
감사합니다. 그래서 디자인은 지금 여러분들 아까 디자인별로 보여드렸는데 극세사 블랭키도 이렇게 디자인별로 다 보여드렸기 때문에 혹시 보고 싶은 디자인이 있으면 이렇게까지 디자인이 있으면 이거까지 해가지고 네 보고 싶은 디자인 있으면 하나씩 펴서 보여드릴 건데"
129,44:04,"굳이 보여드려야 될까 아까 다 보여드렸는데 근데 저는 이거 안 보여드린 걸 좀 보여드리자면 우리 스테디 셀로는 요런 베이지 체크도 굉장히 스테디에요. 
여러분 가장 기본 템이죠. 이런 게 요런 게 그리고 네 요런 거 베이지 체크나 극세사로 그레이 체크 이게 또 이렇게"
130,44:31,"그다음에 옐로우 이런 느낌 좋아하시면 옐로 체크도 너무 예쁘잖아요. 
그래서 이렇게 체크 모양들은 조금 스테디 셀러로 보시면 될 것 같아요. 
네. 포레버 8 6 8 8 님 저 늦게 들어와서 포레버 요분 우리 단골 님이셔 제가 아이들을 기억해요. 
브라운이 돼요. 보여드려야죠 보여드려야죠"
131,44:54,"다 보여드리는데 돈 안 드는데 보여드려야죠 네 여러분 제가 오늘 마이크 없이 해가지고 소리를 크게 크게 하고 했는데 안 들리면 얘기를 좀 해 주시기 바랍니다. 
브라운이 베어 극세사 브라운이 베어를 극세사 블랙 핏으로 보여드리자면 요런 느낌 브라우니 베어는 이제 우리 시그니처가 돼가지고 굉장히 여러분들이 다 알고 계실 것 같아요."
132,45:20,"아까 브라우니 베어랑 하트 곰이랑 같이 비교해달라고 하셨던 분이 계셔가지고 브라우니 베어랑 하트 곰 네 하트콤 어디 있어 여기 여기 가봤습니다. 
브라우니 베어는 사실 요런 느낌일수록 사람 입을 이런 폭딱폭딱한 느낌이 난 너무 좋잖아 그래서 브라우니 베어는 요런 느낌이고요. 
하트 공은 요런 느낌 네."
133,45:43,"그래서 가까이에서 한번 우리가 좀 보여드리면 브라우니 베어는 여기 보시면 모달은 그냥 진짜 부드러운 느낌인데 이렇게 나염이 인쇄가 잘 되어 있다고 보시면 돼요 원단에 잘 보이죠. 
네 줌 하지 말고 그냥 기본으로 보여주시면 될 것 같아요. 
브라우니 베어는 근데 하트 곰은 순수"
134,46:06,"이 거즈 면에 저희가 고온으로 한번 싹 닮아가지고 불순물이나 먼지 한번 싹 제거한 내추럴한 느낌의 거즈에다가 자수를 총총총 박아놨다고 봐주시면 될 것 같아요. 
자수를 이렇게 잘 보인대요 잘 보인다고 요 하트까지 예쁘게 나 이 하트가 너무 좋아 하트가 하트가 다홍색 하트인데"
135,46:29,"핑크도 아닌 것이 오렌지도 아닌 것이 빨간도 아닌 것이 참 예쁜 다홍색의 하트 그래서 브라우니 베어랑 하트 곰 느낌 구매 인증 없나요. 
오늘 있어요. 구매 인증 한 분 추첨해가지고 구매하신 금액 전액 100% 적립금으로 환불해드려요. 
네"
136,46:49,"ng 미온 님 몇 년 써도 모달리 최고예요. 
울둥이 범퍼부터 다 비비엔다로 키우고 있어요. 
감사해요. 네 감사합니다. 그래서 리틀 커피도 보여주세요. 
디자인을 아까 딱 보여드렸는데 그러면 디자인이 제일 잘 보이는 거는 찰업 리블이니까 제가 찰업 리블로 디자인을 한 번씩 다시 한번 싹 보여드리도록 하겠습니다. 
첫 번째는 디자인 한번 다시 보여드릴게요. 
브라운이 돼요."
137,47:21,"판매율이 1등은 브라운이 베어예요. 지금 작년에 이어 올해 신상이 나와도 얘는 꺼질 줄 모르고 있습니다. 
그래서 브라우니 배우는 요런 느낌이고요. 
네 디자인만 한번 쭉 보여드릴게요 지금 여러분들 아까 놓치신 것 같아 가지고 그다음에 리틀 퍼피 나는 은은한 거 이런 거 좋아해 이 공이 신상입니다. 
요게 그래서 신상이어서 인기가 지금 좋아요."
138,47:46,"그래서 은은한 그래서 강아지들이 총총총총 박혀 있어가지고 요런 거 있으면 또 애들이 애들은 또 이런 거에 굉장히 좋아하잖아요. 
엄마 멍멍이 이렇게 하면서 리틀 퍼피는 요런 느낌이라고 비비엔다 선물을 받아보고 너무 좋아해서 또 샀어요. 
감사합니다. 리틀 퍼피 요렇게 가시면 될 것 같고 그다음에 요것도 지금 약간 매니아 층이 생긴 것 같아요. 
스카이 더그 요거 좋아하시는 분들이 되게 많아요."
139,48:15,"그래서 스카이덕은 하늘색에 이런 오리 모양이 촘촘촘 박혀 있어가지고 네 굉장히 사랑을 많이 받고 있고요 네 그다음에 딸 밤들 심장 부여 잡으시고 심장 잘 잡으세요. 
네."
140,48:32,요거는 이거 너무 줌하지 마시고 조금 멀리서 보여주는 게 전체적인 느낌 보여드리기 좋을 것 같아요.
141,48:39,네
142,48:40,"이렇게 그래서 룰루 레빗은 라일라 컬러 요즘 트렌드 컬러인데요. 
라일라 컬러인데 요거는 진짜 방에다 하나 깔아놓으면 방 분위기가 산다. 
그래서 이런 느낌이라고 봐주시면 될 것 같고 네 마지막 그다음 마지막 후기 보고 다 따라 산다는"
143,48:58,"엄마들이 자꾸 후기에 욕을 올렸는데 너무 이뻐가지고 다 따라 산다는 지금 원래 1등이 브라운이 배우고 2등이 리틀 퍼피랑 블루밍이랑 막 이렇게 했는데 얘가 지금 따라 잡았어요. 
블루밍이 굉장히 인기가 많아요. 네 그래서 이렇게 가주시면 될 것 같아요. 
디자인 한번 다시 한번 싹 보여드렸습니다. 
방송 언제 끝나나요. 오늘 12시까지예요. 
네 11시에 시작을 했기 때문에 12시까지고"
144,49:26,"들어오세요. 다시 네. 지금 말씀드린 순간 선착순 사은품이 이제 품절이 이제 쭉쭉 될 것 같아요. 
순수 다우니퍼 블랭킷에 걸려 있던 사호품은 끝났습니다. 
모달은 저희가 좀 더 많이 넣어놨기 때문에 모달이 조금 남아 있고 순수에는 다 끝났고 차원 이블도 곧 끝난다고 합니다. 
그래서 선착순 사은품 400분 가져가실 분들은 빠르게 가져가시면 좋을 것 같아요. 
네."
145,49:53,"오늘 마이크가 없어갖고 제가 목이 지금 목이 너무 아프지 목이 아파요 이제 지금 50분이 됐으니까 커피 쿠폰 한번 다 한번 싸드리고 그다음에 여러분 저희가 구매 인증 구매하신 금액을 100% 캐시백을 지금 저희가 추첨을 하고 있어요. 
여기서 그래서 한 5분 뒤에 마감해서 추천할 거니까 여러분들이 빠르게 구매 인증 안 하신 분들 저 구매했어요. 
뭐 샀어요. 이렇게 올려주시면 구매"
146,50:21,"주문번호를 함께 남겨주시면 한 분께 저희가 100% 다시 적립금으로 돌려드리도록 하겠습니다. 
스커프 빅 다시 보여달라고 커피 쿠폰 보여드린 다음에 보여드릴게요. 
캡처 캡처 캡처 캡처 지금부터 아무 말이나 남겨주세요. 
네 아무 말이나 남겨주시면 제가 한 분을 캡처하는데 이번에는 밑에서부터 세 번째 세 번째를 보여드리도록 하겠습니다."
147,50:50,자요 자요
148,50:52,"도메인증도 올려주시고 잘못해서 사은품 선택 못하셨네 내 사원품 선택해 주셔야지 나가 지금 아직 사업품이 순수 빼고는 아직 남아 있으니까 취소하고 다시 주문하세요. 
취소하고 다시 주문하시면 될 것 같고 저요 저요 지금 올려주시면 한 캡처해가지고 밑에서부터 세 번째 있는 분한테 드리도록 하겠습니다. 
하나"
149,51:19,"둘 두구 두구두구두구 두구두구두구 밑에서부터 세 번째입니다. 
어느 구 셋 캡처 네 안 보고 합니다. 
저는 네 갑니다. 열릴 죽 님 아까 댓글 남겨주셨던 분인데 너무 활발하게 소통해 주셨는데 열일 중 님 빨간색으로"
150,51:45,"아 돼 축하드려요. 열릴 정도 여기요 여기 열일 중 님 보이시죠 밑에서 세 번째 분 네 네 열일중 님 축하드립니다. 
네 열일 중 님은 네이버 저희 톡톡으로 주시면 저희가 커피 쿠폰을 바로 드리도록 하겠습니다. 
금액은 라반 가격 언제까지인가요"
151,52:09,"까지 3일 동안 사은품은 선착선 산착수 산착수는 지금 순수는 끝났다고 하고요. 
모달은 남아있고요. 모달을 저희가 제일 많이 넣어놨어요. 
그리고 차원 이불도 아직 좀 남아있다고 하고요 순착수 사업품은 아까 보여드렸는데 요 좋을 것 스카프빕인데 우리 애기들 간절기 되면은"
152,52:32,이렇게 해가지고 이렇게 묶어줘야 되는 거 아시죠 그래서 저희 요거 이중 거즈 저희 블랭킷 만드는 그 이중 거즈로 해가지고 스카 포이 만들어 가지고 요렇게 또 여기에 또 비비엔다 라벨 다 저희가 달려놨기 때문에 이것도 우리 아기가 어린이집 가는데 남의 집 애기들은 다
153,52:51,그냥 가지 손수건 집에서 쓰던 걸로 이렇게 해주는데 우리 아기만 딱 이렇게 해주면 또 여기 이제 우리 비비엔다라고 딱 이렇게 여기 줌 좀 해줘 여기 라벨 이런 거 하나씩 해주면 조금 더 신경 쓰는 조금 더 신경 쓴 엄마로 보일 수 있으니까 이불 사면 요 스커프 믹 저희가 산착순으로 드릴 테니까 요거 요렇게 딱 싸주세요.
154,53:14,"예 한번 내가 이거 인증할까 봐 왜냐면 우리 집 제가 어제 키즈 노트를 돌려보면서 우리 구름이 키즈 노트를 돌려보는데 모든 사진에 이 스카프빕이 색깔별로 있는 거예요. 
왜냐면은"
155,53:29,"가을 되면서 환절기 되면서 되면서는 그냥 어떤 옷을 입든 이걸 하나씩 다 둘러줬거든요. 
저는 그래서 다행히 요거 덕분인지 모르겠지만 감기 유행하고 그럴 때 저희 딸은 아직까지 감기 안 걸렸어요. 
자랑할게요 네 그래서 우리 애기가 안 아픈 게 최고니까 네 취소하고 다시 구매했어요. 
네 감사합니다. 저희 구매 인증 이벤트를 55분에 마감한다고 해요. 
그래서 여러분들 아직 안 남겨주셨으면 빨리 남겨"
156,54:00,"주시면 한 분 추첨해서 구매하신 금액의 100%를 돌려드리도록 하겠습니다. 
주문번호와 함께 남겨주셔요 네. 엔지 미오 님 네 매일 맞아요. 
매일 피로해요. 비비엔다 안 예쁜 게 모양 감사합니다. 
여러분 그다음에 아까 이제 우리 사중 거즈 블랙 킷은 안 보여드렸어요."
157,54:22,"사준 거즈 블링 킷을 톡톡한 느낌을 한번 좀 보여주시면 좋을 것 같고요. 
일단은 남은 시간 동안 사준 거즈 블랭키까지 좀 보여드리도록 하겠습니다."
158,54:37,"사은품 어떻게 하나요. 사은품은 구매하실 때 추가 상품의 보면 있습니다. 
그래서 그거 보고 구매를 하시면 좋을 것 같고요"
159,54:46,네
160,54:47,"저희가 더포도 특가에 지금 준비해 놓은 것 중에 단연 이제 겨울이고 하니까 다우니퍼 블랭킷이나 찰 언니 불이 메인이지만 만약에 신생아 이거나 그다음에 우리 애기가 아직 어려서 출산 준비하거나 아니면 아직 애기가 어리신 분들은 버즈 블랭킷 요런 거 많이 선택하실 거거든요. 
그래서 오늘 이중 거즈 블랭킷도 저희가 오늘 핫딜 상품으로 준비를 해놨으니까"
161,55:11,"저는 출산 준비예요. 그러면 굳이 다운 니퍼나 극세사 같은 거 가지 마시고 이중 거즈 블랭킷은 필수입니다. 
네 필수로 요렇게 준비하시면 좋고 요거는 이제 이중 거즈로 해가지고 거즈 면인데 이중 거즈예요. 
근데 저희가 피그먼트 자연 염색해놔가지고 일반 시중에서 보셨던 뻣뻣한 그런 거지 블링 킷 아니고 부들부들하면서 이렇게"
162,55:36,"한 번 고으면서 삶고 물에서 한 번 쌀만 했기 때문에 이렇게 원단이 올록볼록볼록한 거거든요. 
그래서 요런 이중 거즈 블랭킷도 준비를 해놨으니까 만약에 나는 신생아 출산 준비해 그러면 오늘 요거 특급 때 구매하시는 거 좋죠. 
상추 저는 친구들 출산 선물 하면은 이거는 무조건 껴서 줘요. 
다른 거 줄 때 요거 하나씩 다 껴서 줘요. 
그러면 애들이"
163,56:02,"나중에 이거를 제일 잘 썼다고 말을 하더라고요 맞아요. 
근데 이제 이중 거즈가 좀 얇다 하시면 사중 거즈 블렌 킷이 있습니다. 
사중 거즈 블렌킷은 이중 거즈가 이중 거즈가 어쨌든 너무 얇고 그다음에 이중 거즈에다 저희가 자수를 놓으면 요 앞면에다가 자수를 하면"
164,56:24,"뒷면에다가 그 뒷면에 자수가 그대로 나온단 말이에요. 
저희는 그게 이제 애들한테 거스릴 수 있고 좀 마감이 덜 된 것 같이 좀 아쉬워서 이중 거즈 앞면에다가는 자수를 놔가지고 이렇게 하고 한 면을 더 이중 거주를 해서 총 4중 거주로 만들고 뒷면에는 자수를 안 보이게 이렇게 딱 했어요."
165,56:44,요런 게 사실은 여러분 인터넷에서 사진을 보고 살 때는 이쁜 거 보고 사요 근데 바다 보면 뒷면에 막 자수 다 튀어나와 있어 예 요런 게 사실은 이불 맞지 비비엔다에 샀을 때 퀄리티를 느껴보실 수 있는 차이라고 봐주시면 될 것 같고 데이지도 이렇게 자수 예쁘게 놔져 있고 우리가 디자인별로 보여드리면 하트 공은 요렇게 자수 면이 있고 뒷면은 베이지로 이렇게 배색을 해놨습니다.
