,stt_time,stt_word
63,27:36,"여기 거 너무 좋다. 하는데 그래도 좀 비싸서 한 개 써보고 너무 좋아가지고 살짝 내가 바람 좀 폈어요. 
그래가지고 좀 같은 건데 조금 더 싸다고 나온 게 있어서 그걸 사봤더니 시원한 게 틀리다는 거야 저도 제가 그걸 막 다 사보지 않았기 때문에 몰랐어요. 
되게 싸게 잘 나오네라고만 생각을 했어요. 
근데"
64,27:59,고객님들이 자꾸 나한테 후기를 줘 언니 내가 솔직히 좀 바람 좀 폈는데 한눈 좀 팔았는데 왜냐하면 이거를 써보고 너무 좋은 걸 알아서 근데 또 사전이 조금 지갑이 조금 요즘 경제도 안 좋고 한데 조금 후들후들해서 그래도 좀 싼 것도 괜찮겠지 하고 샀는데 너무 시원한 게 차이가 난다는 거예요.
65,28:21,"그래서 여러분 제가 그래서 이제는 그전에는 우리 거 하나 쓰면 다른 것도 한번 쓰세요. 
왜냐하면 거기 저렴하니까 서버로 쓰기 좋잖아요라고 얘기를 했는데 이제 그런 말 안 해 왜 아니 고객님들 만족도가 너무 떨어지는 거야 네 감사합니다. 
구매 인증 마구 올려주고 계시고 지금 저희가 방송 말미에 2 분 추천해가지고 아이싱 바디 필로우 요거 드릴게요."
66,28:46,"여러분 궁금한 게 없으세요. 오늘은 왜 다들 그냥 구매만 하시는 거야 왜 이렇게 다들 구매만 하시고 궁금한 게 있으면 제가 좀 설명을 해 주가 중가 님 블랭키 결제 중에 품절됐다고 네 선착순이 사은품이 300분인데 왜 이렇게 빨리 끝내는 거예요. 
네 사은품이 끝나도 오늘 아이싱이"
67,29:10,"죄송하지만 마지막 행사요 이제 우리도 가을 거 준비해야지 이제 가을 것 우리도 준비를 해야 돼 공장도 아이싱 그만 만들어야 돼 왜냐하면 이것 때문에 아무것도 못해요. 
우리가 올여름에 너무 핫해가지고 그래서 가을 꽃 준비를 해야 되기 때문에 이제 행사는 이번만 마지막으로 하고 이제 그만해라 해가지고 오늘 마지막 행사니까"
68,29:32,"아기 거 쓰면 어른 거 무조건 사신다고 감사해요. 
바디필로는 저를 위해 쓰고 싶어요. 코모님 당첨되시면 좋겠습니다. 
3개 샀어요. 린 님 감사합니다. 네 그래서 대개 진짜 좋아요. 
감사합니다. 그래서 우리가 하나 품이 끝났어도 끝났어도 올여름에 살 거면 오늘 사자 왜 행사가 없으니까 죄송하지만 할인 자체가 이제 없을 거예요. 
할인 자체가 이제 없을 거고요"
69,30:02,"콜 패드랑 콜 매트 비교해 달라는 분들이 그래도 아직도 계셔서 제가 설명 한번 요거 영상으로 이거 이미지로도 있나요. 
한번 좀 띄워주시면 제가 설명을 좀 하고 가도록 하겠습니다. 
네 자주 보는 질문이 나 콜 패드 살까요. 
콜 매트 살까요가 제일 많고요"
70,30:22,"그다음에 패드는랑 쿨 매트가 있는데 패드보다 매트가 그니까 매트가 매트니까 쿨 매트니까 좀 더 시원할까요라고 문의가 많이 주시는데 지금 구조체 제가 설명을 좀 드릴 건데 콜 패드랑 콜 매트랑 시원한 거는 비슷합니다. 
네 시원한 거는 똑같다고 보시면 돼요 왜냐면 네"
71,30:44,접촉 냉감이 아이싱이 접촉 냉감이기 때문에 원단이 그냥 피부에 닿자마자 원단이 그냥 닫자마자 시원한 거기 때문에 밑에 뭐가 들어가든 위에가 시원하기 때문에 아이스 콜패드랑 콜레트랑 시원한 건 비슷하다고 보시면 돼요 근데 이제 어디다 깔고 쓸 거냐 내가 어떤 용도로 쓸 거냐에 따라서 매트를 살까 패드를 살까 결정하시면 될 것 같고요
72,31:07,"패드는 이중 구조로 위에 접촉 냉감 듀라론 100% 들어가고요. 
밑에 손까지는 똑같이 들어갑니다. 콜 패드는 손까지만 손까지만 그리고 이제 쿨 매트는 그 밑으로 에어 베시가 한 겹 들어갑니다. 
그래서 약간 탄탄하게 잡아줍니다. 그다음에 그 밑으로 미끄럼 방지 들어갑니다. 
그래서 이렇게 쿨 패드와 쿨 매트는"
73,31:29,이중 구조와 4중 구조다 그래서 구조체가 좀 다르다 그런데 나는 쿨패드 할래 슈퍼 싱글할래 퀸 할래라고 하시면 저희가 고무 밴딩을 달아놨기 때문에 고무 밴딩으로 고정이 가능해 하고 나는 범퍼 침대나 어디 이렇게 고정하는 곳이 없고 그냥 놀이 매트 위에나 거실에 그냥 깔아둘래 하면 미끄럼 방지가 되는 매트로 선택하시는 걸 추천드려요.
74,31:54,"또니님 한 번 사본 사람이 있어도 한 번만 산 사람은 없어요. 
아이싱 최고 감사합니다. 또니 님 내가 하고 싶은 말이에요. 
왜냐하면 내가 이 말을 내가 일부러 하려는 게 아니고 고객님들이 자꾸 이렇게 말을 해주시고 재구매율이 너무 좋으니까 네 감사합니다. 
그래서 콜 패드랑 콜레토를 이제 실물로 좀 보여드릴게요. 
실물로 보여드릴 건데 여기 지금 저희가 제가 깔아놓은 게 이게"
75,32:21,"조금 가까이 와서 보여주시면 좋을 것 같아요. 
쿨 패드입니다. 그래서 쿨 패드는 아까 보여드렸지만 듀라론 여기 위에 주라론 시원한 거는 똑같고요 주라론 시원한 건 똑같고요 손만 들어가서 뒷면을 보면 그냥 이렇게 민문이에요. 
뒷면은 그냥 이렇게 아무것도 아니에요. 
그냥 뒤로 손만 들어가는 거예요. 그래서"
76,32:44,"보시면 이게 두께가 얼마나 돼요라고 하시는데 그냥 얇은 패드 느낌이라고 봐주시면 될 것 같아요. 
네 이게 쿨패드 쿨 패드 근데 이제 요거 같은 경우에 좋은 게 요거 같은 경우에 좋은 게 저희가 유아용에는 안 달았지만 유아용에는 안 달았지만 요렇게 슈퍼 싱글이랑 퀸으로 패드를 하시면 이렇게 저희가 고모 밴딩을 고모 밴딩을 달아놨기 때문에"
77,33:12,잘 보이나요. 지금 네 고 밴딩을 달아놔서 이거 고무 밴딩도 내가 사보니까 좀 원가 절감하는 차원에서 얇고 그런 거 희망택이 없는 것도 많더라고 근데 우리는 공 뱅드도 진짜 짱짱하게 진짜 그래서 가끔 이런 질문이 많은데 매트리스 이렇게 두꺼운 거 요즘 왜냐면 매트리스가 옛날처럼 이렇게 얇지 않고 두꺼운 게 많잖아요.
78,33:34,"근데 저희 집에 있는 게 60cm짜리 저희 매트리스가 한 60cm 되는데 이렇게 두꺼운 건데 저희 이거 굉장히 고정 쫙 해서 잘 쓰고 있거든요. 
그래서 매트리스 두꺼운 푸신 분들이 그것도 고정 가능할까요. 
우리 집 매트리스가 좀 두꺼워요. 가능합니다. 
왜냐하면 우리 집에 있는 게 제가 쓰고 있는 게 한 60cm 되니까 그 이상 돼도 가능할 것 같아요. 
70cm 이렇게 해도 다 가능할 것 같아요. 
그래서 이렇게 고무 밴딩이 달려 있어가지고"
79,33:57,"요렇게 운동한다 운동해 그래서 이렇게 매트리스에 쫙 고정을 매트리스의 고정을 쫙 해주기 때문에 미끄럼 방지가 없어도 슈퍼 싱글이랑 퀸 같은 경우에는 너무 만족도가 좋아요. 
왜냐면은 코너 사면을 그냥 고무 밴딩으로 이렇게 요 고무 밴딩으로 싹 지워버리세요. 
여러분 그래서 아주 그냥 매트리스에 그냥"
80,34:22,"딱 고정을 해가지고 쓰기 때문에 전혀 불편 없이 쓰실 수 있으실 것 같아요. 
네 포르보 668년 친정이랑 시댁 다 사셨대요 포레이버 6 8 6 6 님 바디필로 받고 싶다. 
네네네 당첨 당첨되시기를 제가 기원해볼게요 왜냐면 제가 뽑는 게 아니고 지금 우리 여기 우리 스태프들이 그냥 랜덤으로 뽑아요. 
그래서 제가"
81,34:44,"제가 뽑는 건 아니니까 제가 어떻게 해드릴 수는 없고 그래서 요렇게 콜 패드는 근데 아까 세탁 쉬어요라고 하셨잖아요. 
나는 아이싱이 진짜 저도 써보면서 애기 엄마로서 써보면서 진짜 좋은 게 이게 별로 부피가 크지 않으니까 부피가 크면 좀 세탁이 너무 번거롭잖아요. 
너무 번거로워요. 이게 지금 슈퍼 싱글로 접어놔도 이만큼밖에 안 돼"
82,35:10,"집에 있는 웬만한 블랙핏이나 이불 정도 두께 두피밖에 안 된단 말이에요. 
그러면 이 정도면 아무 세탁기 집에 한 15kg 되는 아기 세탁기 이런 거 너무 조그마한 거 말고 11kg 15kg에도 다 들어간단 말이에요. 
저희가 이제 권장은 되도록이면 세탁기 큰 용량이 하셔라 해도 이게 너무 조그맣기 때문에 접었을 때 이만큼밖에 안 왔는데 뭐 그래서 세탁기에 이렇게 놓고 울콧으로 팍팍 돌리세요."
83,35:35,그래서 세탁기가 세탁이 굉장히 간편하다는 거 그래서 콜 패드는 콜 패드는 그냥 이중 구조로 해가지고 냉감 들어가고 뒤에 손 들어가서 얇은 느낌이고 대신 부피 잡고 슈퍼 싱글이나 퀸 하실 거면 고모 밴딩 싹 떼고 고정 싹 떼고 네 그래서 근데 부이 작으니까 세탁은 또 편하고 이런 느낌이라고 봐주시면 될 것 같고 그다음에 이제 여기 깔아놓은 게 콜 매트
84,36:03,"쿨 매트랑 쿨 패드의 두께 비교를 항상 많이 물어보시는데 이게 두께가 유관상으로는 엄청 많이 차이가 나지 않아요. 
근데 이제 요게 이게 줌이 좀 될까요. 
보이나요. 여러분 쿨 페드랑 쿨 매트에 네 쿨 페드랑 쿨 매트의 두께는 그렇게 많이 차이가 나지는 않아요. 
근데 많이 차이 안 나죠 그래서 육안으로 봤을 때 막 엄청 차이가 나진 않지만"
85,36:35,"이렇게 여러분들이 이렇게 제가 이렇게 팍팍 이렇게 뒤집는 걸 보면은 약간 느낌이 오시는데 쿨 매트는 아무래도 에어 맷이 한 겹 들어가 있고 미끄럼 방지가 한 겹이 들어가 있기 때문에 두 겹이 더 들어가 있기 때문에 좀 판판한 느낌이에요. 
예 판판한 느낌 근데 이거는 굴렁울렁 얇은 느낌"
86,36:59,"얇은 느낌 그래서 두 개의 느낌은 요 정도 차이가 난다. 
네라고 봐주시면 될 것 같고 대신 이제 쿨매트는 미끄럼 방지가 너무 잘 되니까 저희가 지금 디자인은 가장 인기 좋은 디자인이 단연 비비곰이라고 말씀을 드릴 수 있을 것 같아요. 
그래서 비비 곰의 지금 여기 곰팡이에요."
87,37:19,비비곤 매트에 비비곤 뷰얼 베개 그다음에 요 바디 필로우까지 우리가 세트 세트로 이렇게 해줬고 만약에 상온품 블랭킷 받으시는 분들은 이렇게 블랭키 저희가 또 블랭킷 디자인들도 랜덤이긴 하지만 예쁜 거 보내드리니까 이렇게 해서 하면은 애기 잠자리 끝이지 뭐 예 요런 느낌이라고 봐주시면 될 것 같고 마지막으로 이제 토퍼를 좀 보여드리고 커피 쿠폰을 좀 싸드릴까 봐요 그래서 콜 페드 콜 매트 콜 토퍼가 어떻게 다른지
88,37:50,"제가 설명을 좀 해드리려고 했기 때문에 그거 설명해드리고 커피 쿠폰 한번 벌써 방송이 40분이 다 돼가고 있어가지고 이게 이제 쿨 폼포입니다. 
그래서 요거는 아예 바닥에다가 깔고 쓰실 분들 폼퍼가 필요해 나는 막 매트리스 같은 게 필요해 막 등배김 없는 그런 토퍼가 필요해 하시는 분들이 주로 요거를 많이 쓰시고 요것도 요게 지금 두께감이"
89,38:20,"요거 우리 토퍼 눌러보는 거 영상이 있을까요. 
네 그거 한번 보여주세요. 요 안에 들어간 게 판탄 토퍼라고 그래서 비비엔다에 저희의 비비엔다가 정말 요즘 자신 있게 보여드리고 있는 토퍼예요. 
근데 저희가 두툼하고 폭신폭신한 토퍼도 요 터퍼라고 그래서 따로 있어요. 
탄탄 토퍼는 얇지만"
90,38:42,"압축된 견명성과 에어 메시로 해가지고 얇지만 되게 탄탄해가지고 맨바닥에서 등배김 없이 쓰실 분들 왜냐하면 손 많이 넣고 두툼한 요 터퍼도 등 베이거든요. 
왜냐하면 손을 넣어놓으면 땅바닥에 그대로 베겨요. 
근데 요거는 별로 안 두꺼운데 얇지만 내장재 자체가 굉장히 고밀도고 굉장히 압축을 해놓은 거여 가지고 이렇게 탄탄하게"
91,39:08,"사용하실 수 있습니다. 그래서 요 토퍼가 지금 여기에 들어가는 거고요 제가 여기에 이제 아이싱 커버를 씌워놓은 겁니다. 
그래서 요걸 한번 좀 제가 보여드리려고 이거를 자세히 보고 싶다는 분들이 항상 너무 많으셔가지고 이게 이제 뒷면이에요. 
그래서 여기 보면 지퍼 달려 있잖아요. 
지퍼를 열면 이 안에 아까 보여드렸던 이 에어 매시가 들어 있는 겁니다. 
이렇게"
92,39:37,"이렇게 해서 아까 보여드렸던 이 판탄 토퍼를 이 커퍼 안에다가 싹 씌워가지고 쓰시는 거라고 봐주시면 될 것 같아요. 
혹시 지금 아직 품절 뜬 건 없죠. 네 오늘 그래도 사은품은 300분이지만 물량 자체가 작지 않아서 품절 그래도 조금 괜찮을 것 같아요. 
항상 품절이 너무 돼가지고 네 그래서 이렇게 지퍼로"
93,40:05,"싹 해가지고 여기 안에다가 열면 되고 그리고 요게 좋은 게 토퍼 커버 요게 이제 이제 요게 아이싱이잖아요. 
그래서 탄탄 토퍼 쓰시는 분들은 저희가 요 커버가 두 가지 버전이 나와요 아이싱 버전 순면 버전 그래서 여름에는 아이싱으로 싹 씌워버리면 쿨 토퍼가 되는 거고 겨울에는 가을 겨울에는 이제 순수 커버를 따로 파니까 순면 커버만 사시면 토퍼를 또 살 필요 없이 순수 커버만 사시면"
94,40:33,"사계절 토퍼 순면 토퍼가 되는 거라고 봐주시면 될 것 같아요. 
요 토파가 저는 개인적으로 마음에 들었던 게 뒷면에 미끄럼 방지도 너무 짱짱하게 돼 있어서 맨 바닥에 깔았을 때 애기들 전혀 밀림이 없고 그다음에 토퍼가 우리가 토퍼라고 해가지고 맨 바닥에서 쓰려고 막 매트리스를 사게 되면 안 쓸 때는 접어놓을 수가 없어"
95,40:55,"그러면 그거 그냥 그대로 깔아놓고 해야 되고 청소할 때도 찝찝하고 여름에 습할 때는 곰팡이 필까 걱정되는데 요거는 토퍼라서 굉장히 등배김 없이 맨 바닥에서 쓰기 너무 좋지만 또 그렇게 두껍지는 않아서 이렇게 접어가지고 보관이 가능해요. 
이렇게 그래서 저는 이거 하나 집에 가지고 있는데"
96,41:22,"요렇게 접어서 요렇게 장롱에다 넣어놔요 저는 그리고 손님 오시거나 친정 엄마 오시거나 잠자리 깔려고 할 때 요거를 깔아줍니다. 
예 저는 그런 용도로 쓰고 있는데 너무 좋아요. 
그래서 맨바닥스 하실 분들 토퍼 필요하신 분들은 토퍼로 가시면 될 것 같고 만약에 패드랑 콜 매트 중에 하실래 할래라고 하면 아까 콜 페드랑 콜 매트 중에 제가 설명해드린 대로"
97,41:50,"보시면 될 것 같아요. 네 여러분 이제 벌써 40분이야 나 오늘 혼자 떠돌고 있는데 이렇게 시간이 빨리 간다고 그래서 저희가 캡처 이벤트를 한번 하도록 하겠습니다. 
내가 우리 제가 같이 방송하는 실장님이 에나로 갔잖아요. 
그래가지고 혼자 방송을 하고 있고 저랑 같이 이제 방송을 할 우리"
98,42:16,"비비엔다 내부 직원 중에 나랑 방송할 사람들 아무도 안 한대 그래가지고 지금 혼자 하고 있는데 누가 누가 나올지 여러분 커피 쿠폰 커피 쿠폰을 한번 해보도록 하겠습니다. 
지금 어떻게 하냐고 아까 물어보셨는데 지금부터 시작이에요. 
그래서 지금부터 여러분들이 커피 커피 아무 말 대잔치예요. 
고고 비비언 미짱 비비엔다 짱 비비언 이뻐 이런 거 참 좋고요. 
그래서 막 그렇게 올려주시면 제가 지금 여기 핸드폰에서"
99,42:45,"캡처를 해가지고 바로 발표를 합니다. 
네 지금부터 올려주세요. 여러분 올려주세요. 
동구리 동구리 님 혼자 계시길래 우리 실장님이 같이 방송하시던 실장님이 오늘 애나로 왔어요. 
오늘이 아니고 곧 애가 나와요 이제 그래가지고 애나로 갔어요. 
비비 언니 짱 예뻐요 감사해요. 그런 거 참 좋아 아주 참 좋아 바람직해요."
100,43:11,"네 그래서 이렇게 해주시면 제가 한번 지금 캡처를 해가지고 비비엔다만 휴에이 감사합니다. 
그래서 한 분 캡처해가지고 제가 커피 쿠폰을 바로 드릴게요 근데 지금 45분 벌써 두 분 바로 갈까 봐 두 분은 그냥 한 번에 갈게요 원래는 한 20분에 한 분 40분에 한 두 분 가는데 오늘 바로 갈게요 엔진 님 비비어님 짱짱 감사합니다."
101,43:35,"네 지금 한 분 빡 하고 또 한 분 빡 하고 두 분 갈게요 네 하나 저 제일 위에 있는 첫 번째 분 바로 드릴게요 하나 이게 싱크가 달라가지고 누가 될지 몰라요 여러분 둘 커피를 그냥 드립니다. 
네 커피 여기"
102,44:03,"hm 님 4개 오라 네 hm 님 축하드려요. 
구매를 하시든 안 하시든 상관없으니까 bbn다 네이버 톡톡으로 저 커피 쿠폰 당첨됐어요라고 얘기를 해주시면 될 것 같아요. 
바로 한 분 더 갈게요 바로 한 분 더 갈게요 이번에는 제일 밑에서 보이시는 분 한 분을 가도록 할게요 한 분 더 갈게요 네"
103,44:27,"커피 수열 검사해요. 올리세요. 올리세요. 
여러분 하나 둘 셋 하면 내가 캡처할게요 혼자 하나니까 힘들어 네 하나 제일 밑에 있는 분 둘 나 안 보고 해야지 셋 넷 당첨되었습니다. 
누가 됐을까요. 두구두구두구두구 아까 아까 나한테 얘기해 주신 동그리 동그리 님 점"
104,44:55,점 하나로 커피 당첨 동그릭 동그림 님
105,45:05,"동글동글리 님 동글리 동글이가 아니고 저도 별명이 동글이에요. 
얼굴이 동그래가지고 네 동글 동그리 님 별명 저랑 같은 동그리이신가요 네 아쉽네요. 
축하드려요. 네네네 대박 졸잼 네 감사합니다. 
욕한 줄 알았잖아 동글동글이 님 축하드려요. 
저도 동글동글하거든요. 네"
106,45:30,"그래서 ohm 님 동글 동그리 님 비비엔다 톡톡으로 연락 주시면 커피 쿠폰을 시원하게 싸드릴 테니까 아이스 아메리카노 한 잔씩 하시기 바랍니다. 
벌써 45분이 됐는데 이제 베개랑 요런 거 소소하게 좀 봐드릴게요 어떤 거 네네네 구매 인증 저희가 한 55분에 발표할게요 그래서 제가"
107,45:55,"지금 추첨을 우리 스텝들이 하고 있다고 하니까 좀 이따 발표를 하도록 하겠습니다. 
구매 인증은 구매하신 분들 구매 인증해 주신 분들 중에 두 분 추첨해서 요거 바디필로 근데 나도 사야 될까 봐 너무 이거 너무 좋네 느낌이 이렇게 안고 있으니까 시원하니 너무 좋네. 
왜 우리"
108,46:14,"뭐지 대나무로 만든 죽부인 그런 것도 시원한데 이거는 소재 자체가 너무 시원하니까 이렇게 앉고 있으니까 너무 좋구나 이거 왜 이렇게 잘 나가나 했더니 잘 나가는 이유가 있는 저는 이거 사실 안 쌌거든요. 
제가 안 써봤거든요. 그래서 감사합니다. 
네 많이 구매 인증 올려주시면 55분쯤에 발표하도록 할게요 그러면 콜 패드 콜멘트 콜터퍼까지 다 보여드렸고 이제 듀얼 네"
109,46:45,"주선 님이 베개를 애타게 찾으심이라고 우리 pd가 앞에서 적어줬어요. 
주선 님 누구신가요 베개를 애타게 찾으심 베개 빨리 보여드릴게요 얼른 베개인가요 아니면 아기 베개인가요 애기 거 네 애기 거 주선 님 네 우리 pd 님이 앞에서 적어주셨습니다. 
네 잘 보세요. 그래서 요 듀얼 베개 사실은 저희가 작년에 쿨패드 쿨팩트가 나왔잖아요. 
올해 나온 게 아니에요. 지금 듀라론 이 아이싱에 들어가는 이 듀라론 소재가 오늘"
110,47:09,"올해 갑자기 엄청 많이 나왔어요. 근데 저희는 3년 전부터 테스트를 해서 작년에 먼저 그 누구보다 먼저 테스트를 통해서 먼저 나왔단 말이에요. 
작년에 콜페드 콜 매트를 팔면서 가장 많이 받았던 문의가 베개는 없나요예요 그래서 올해 저희가 콜 패드 쿨매트 나오면서 베개가 나온 게 듀얼 와이드 베개"
111,47:31,"왜 듀얼이냐 양면 쓰니까 그래서 저희가 지금 비비엔다가 양면 쓰는 라인업으로 지금 듀얼 듀얼 듀얼이 계속 나오고 있어요. 
듀얼 나차미블 얼 베개 듀얼 패드 이렇게 계속 나오고 있거든요. 
그래서 듀얼 라인은 양면 쓴다 너무 좋다. 
그래서 이렇게 쓰시면 될 것 같고 아이싱 베개는 일단은 와이드 베개입니다. 
그래서 30에 70으로"
112,47:56,"제가 우리 애기 항상 잘 때 저는 이제 애기 혼자 재우는데 분리수면을 하고 있는데 일단은 밤에 잘 때 이렇게 같이 누워요. 
이렇게 그러면 애랑 둘이 누울 수 있는 길이에요. 
혼자만이 힘들어 그래서 이렇게 딱 누워가지고 이제 저희 애가 이제 종일종을 말을 많이 하니까 밤에 누워가지고 같이 누워가지고 오늘 어린이집에서 뭐 했어"
113,48:19,"누구랑 놀았어 밥은 뭐 먹었어 맛있었어 이렇게 대화를 좀 합니다. 
그런 다음에 이제 잘자 하고 이제 저는 나오거든요. 
저희 애는 수면 교육과 분리 수면을 하고 있어가지고 그러면 빨리빨리 하고 합니다. 
근데"
114,48:33,"이 베개 위에서 아기랑 우리 29개월 된 구름이랑 같이 누워가지고 그 대화하는 한 5분 정도 얘기하다가 전 나오는데 그 5분의 시간이 하루의 피로를 녹여주는 너무 행복한 시간이에요. 
그래서 이 베개가 길지 않았더라면 우리 딸이랑 행복하게 밤마다 대화를 할 수 있지 없지 않았을까 그래서 이 비기한테 너무 감사하거든요. 
그래서 엄마랑 아기랑 같이 놀 정도로 길다. 
근데 이제 아기가 혼자 자면 이렇게 구르고"
115,48:59,이렇게 구르고 한단 말이에요. 그래서 이렇게 굴러도 한 바퀴 돌라도 여기 베개 위 한 바퀴 굴러도 베개 위 그래서 굉장히 길어서 되게 좋고요 그다음에 이렇게 아이싱on이니까 아이싱 말해 뭐 해 이제까지 내가 말했잖아 이거 얼마나 시원한지 그냥 닿자마자 너무 시원하다니까 그래서 닫자마자 너무 시원한 이 아이싱으로 만든 베개고요
116,49:22,"저희가 구성을 3종 세트 2종 세트 아니면 아예 커버만도 사실 수 있게 해놨어요. 
왜냐면 시중에 베개가 좀 길게 나온 베개들이 다 요 사이즈로 요렇게 30에 70으로 나와 있기 때문에 기존에 집에서 쓰던 베개가 있으신 분들은 커버만도 사실 수 있어요. 
오늘 요거 커버만도 핫들이에요."
117,49:41,"보통은 저희가 세트만 하드리고 이렇게 커버만 단품 요런 거는 정가로 팔아요. 
하트를 안 해요. 근데 오늘 그냥 아이싱 전 라인 특가 하는 김에 우리가 베개 커브만도 핫티를 하자라고 해서 커브만도 오늘 핫트리고요. 
그래서 만약에 3종 세트를 구매를 하시면 어떻게 가냐면 저 내시백에 좀 던져주세요. 
네"
118,50:07,"요렇게 3종 세트로 구매를 하시면 베개 커버 요렇게 손 베개 요것도 마이크로 와이어로 만든 베개 섬이고요. 
메시에게까지 요렇게 3종이 갑니다. 그래서 요 아이싱으로 된 대게 커버 시원한 거 마레모예요. 
마레모예요. 거기다가 이제 출산 준비하시는 분들 주목 베개 신생아 거 따로 사지 마시고요. 
듀올 베개 3종 세트 사시면"
119,50:36,"보통 신생아 때는 그냥 참기저이를 접어가지고 대준단 말이에요. 
이보다 더 좋은 베개가 없어요. 신생아한테 왜 패혈 아이싱 만큼 시원한 베개가 없기 때문에 이렇게 시원한 이 베개 커버로 여기다가 그냥 신생아 때는 가지 손수건 이런 거 접어가지고 하지 마시고 이 자체가 100개에요. 
아무것도 안 넣은 상태 그래서 요렇게 애기를 눕혀주시는 겁니다. 
이렇게 그랬다가 애가 좀 커"
120,51:03,"한 6개월부터 넘었어 그러면 이제 요렇게 통매시로 얇은 통매시 베개로 넣어주면 됩니다. 
요거 두께 비교를 조금 줌을 해서 좀 보여주세요. 
이렇게 네 그래서 에어 매시는 요렇게 별로 그렇게 두껍지 않아서 한 돌 전후로 해가지고 시작하시는 거고요. 
이 마이크로 와이바 100에서는"
121,51:29,"어른들 중에서도 그냥 좀 그렇게 높은 베개를 선호하지 않으신 분들은 배도 충분할 정도로 도톰한 그냥 베개 솜입니다. 
네 그래서 신생아 때는 요 커버만으로 쓰시다가 애가 이제 한 6개월 넘어간다. 
돌 다가온다 하면 요 매시 베개를 넣으면 그렇게 그렇게 두껍지 않은 적당한 높이의 베개가 됩니다. 
그래서"
122,51:57,"가을 겨울에는 수면으로 해주셔도 되고 근데 사실은 여름뿐만 아니고 아이싱이 사계절 베개는 너무 좋아요. 
애들이 왜냐면 한겨울에도 뭐야 보일러 빵빵 틀고 온수 매트 깔고 자도 베개만큼은 시원한 게 느낌이 좋거든요. 
왜냐하면 딸이 너무 많기 때문에 애들은 이렇게 매시 베개 놓고 쓰시면 되고 이제 애가 더 커서"
123,52:22,"바꿨어 그럼 내시백에 빼고 손 베개를 넣어주세요. 
요렇게 3종으로 하시면 신생아 때부터 한 10살까지 쓰지 왜냐하면은 제가 200개를 그냥 쓰거든요. 
그래서 어른도 쓸 수 있는 정도의 그냥 베개가 됩니다. 
그래서 요 3종 베개로 베개 걱정 끝내실 수 있어요. 
주선 님 주선 님 네"
124,52:45,"원하시는 답변 다 되셨기를 바라고요 질문 있으면 또 올려주세요. 
베개솜 세탁 가능한가요 베개 솜이 마이크로 바이바이기 때문에 세탁 자체는 가능한데요. 
여러분 여러분이 아셔야 될 게 진짜 질문 많은데 베개솜 세탁 가능한가요 가능한데 추천 안 해요. 
왜 솜은 원래 세탁을 자주 하는 게 좋은 게 아니에요. 
소의 특징 자체가 그래서 이게 저희가 향균 99.9% 인증받은 10개 소매 쓰고 있기 때문에 처음. 
받으시면 물 세탁하지 마시고요 일광 세탁하세요."
125,53:15,"햇볕에다가 이렇게 해놓으시는 게 일광 소독이에요. 
그러면 향균 능력이 되살아납니다. 저희가 향균 처리를 다 해놨기 때문에 그래서 처음에 세탁하지 마시고 처음에는 애기 몸과 닿는 이 코버만 세탁을 하시고 이거는 일광소독 딱 해서 그냥 쓰시면 되는데 이제 막 1년 2년 쓰다 보면 더러워지고 냄새 나요. 
그때 그냥 한 번씩 물세탁해 주시면 돼요 네"
126,53:41,"나네나 베개 커버를 5개나 사셨어요. 
베개 커버를 왜 5개나 사신 거지 4살 아기면 3600원이요 3만 6천 원 그거 사면 되나요. 
4살이면 3만 6천 원 2종 세트 3종 세트예요. 
2종 세트 네 2종 세트 사시면 될 것 같아요. 
왜냐면은 이 얇은 에어 매시 베개가 굳이 필요 없으니까 이렇게 하시면 될 것 같고"
127,54:06,마지막으로 지금 오늘 근데 주문량은 네 제가 처음에 이거 보여드렸더니 이게 콜마트 콜 패드 다음으로 이게 제일 많다는 데 네 이거 만약에 남편이 자꾸 아기 거 매트 위에 올라가가지고 ic 위에 올라가서 이거 너무 시원하고 좋다 여보 나는 왜 안 사줘라고 하신단 말이에요.
128,54:27,"나는 왜 안 사줘라고 하면 베개 커버 하나 사주세요. 
이거는 저희가 오늘 1만 9천 원에 핫딜을 하고 있기 때문에 1만 9천 원에 남편의 욕구를 풀어주시고 요거 베개 커버는 아이싱으로 집에 있는 대부분의 어른용 베개 50에 70 사이즈에 호원이 되고요 저희가 막 지퍼 열고 하는 거 너무 번거로우실까 봐 요거 제가 이제 어제 인스타그램 영상도 올려드렸는데 이렇게"
129,54:52,"베개 커버 이렇게 있잖아요. 밴딩 베개 커버예요. 
그래서 집에 있는 그 어떤 베개를 50에 70 사이즈로 이렇게 딱 올려놓고 고무줄로 쑥쑥 3초 걸립니다. 
3초 쓱쓱 이렇게 넣어주시면 베개 완성 저는 근데 집에서 기존에 그냥 베개 커버 원래 있잖아요."
130,55:17,"그 위에다 이걸 씌워 그러면 혹시 빨아도 그냥 이거 쓱 빼가지고 세탁기 돌려도 여기에 그냥 베개 커버 있으니까 하루 정도 그냥 쓰고 또 이거 세탁기 돌려오면 이렇게 저는 그렇게 쓰고 있어요. 
네 좋죠 네 그래서 오늘 베개 커버 개인적으로 요거는"
